series,config,run,fixture_dir,flight_id,line_no,detection_mono_ns,state_mono_ns,state_detection_dt_s,range_m,true_world_dz_m,center_px_x,center_px_y,cert_status
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2386,406213333193700,406213322922800,0.010271,4.773151,0.999559,313.750000,278.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2396,406213357662800,406213342894100,0.014769,4.771463,0.983515,314.000000,275.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2409,406213389051100,406213383361700,0.005689,4.689381,0.910809,315.000000,275.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2421,406213422103700,406213402971900,0.019132,4.681810,0.931453,314.000000,276.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2440,406213464411200,406213463209700,0.001202,4.633936,0.866015,314.500000,276.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2450,406213490766200,406213482825900,0.007940,4.638970,0.823776,314.250000,276.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2469,406213531785400,406213523251600,0.008534,4.547375,0.789388,314.000000,275.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2481,406213554396400,406213543053400,0.011343,4.531749,0.752182,312.750000,272.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2501,406213593906700,406213583232000,0.010675,4.507191,1.326272,313.500000,209.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2520,406213626623500,406213622851700,0.003772,4.443343,0.650108,315.250000,123.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2535,406213662248900,406213647195300,0.015054,4.419798,0.567851,318.000000,138.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2553,406213698344300,406213682942300,0.015402,3.547954,0.331339,307.985657,174.553988,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2571,406213733848700,406213722997400,0.010851,4.336393,0.511703,320.000000,201.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2588,406213764926500,406213762952700,0.001974,4.075445,0.308039,316.250000,212.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2601,406213789296000,406213783045900,0.006250,4.230324,0.463744,321.750000,216.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2622,406213830250400,406213822941500,0.007309,3.882178,0.298238,313.750000,205.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2635,406213860707200,406213842960400,0.017747,4.105829,0.316140,317.500000,206.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2653,406213889283100,406213883009300,0.006274,4.066746,0.249984,317.500000,206.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2671,406213924659700,406213923230900,0.001429,4.110945,0.245955,318.500000,208.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2685,406213953310500,406213942941200,0.010369,3.918753,0.165866,316.500000,205.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2705,406213990278700,406213983015900,0.007263,3.927406,0.140863,321.000000,198.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2724,406214032892000,406214022922300,0.009970,3.940767,0.104512,320.000000,193.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2739,406214061348500,406214043500400,0.017848,3.885617,0.085367,319.250000,195.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2758,406214096333700,406214082778800,0.013555,3.751313,0.037706,320.500000,193.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2779,406214133416900,406214124488200,0.008929,3.662371,-0.023565,323.250000,190.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2792,406214161617600,406214146098700,0.015519,3.631984,-0.020575,319.000000,191.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2812,406214195883100,406214183430800,0.012452,3.585089,-0.078963,320.750000,193.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2831,406214228093500,406214222886000,0.005208,3.609542,-0.078458,319.000000,198.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2847,406214259975500,406214246976400,0.012999,3.499367,-0.080059,320.500000,200.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2873,406214310440100,406214302920000,0.007520,3.435377,-0.024339,318.250000,198.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2895,406214350479000,406214343228900,0.007250,3.404963,-0.034538,319.750000,190.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2909,406214380884000,406214365670800,0.015213,3.366378,-0.040208,320.250000,182.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2928,406214413923600,406214403184300,0.010739,3.290501,-0.094396,317.750000,170.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2949,406214449302600,406214443383800,0.005919,3.228649,-0.152675,317.250000,167.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2962,406214476686700,406214465528700,0.011158,3.107396,-0.145586,315.250000,169.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,2981,406214515941600,406214503489100,0.012453,3.098101,-0.071330,314.000000,171.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3003,406214552359800,406214544833900,0.007526,2.930301,-0.163048,309.750000,167.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3016,406214577447300,406214563628400,0.013819,2.932995,-0.128150,312.250000,173.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3035,406214605545800,406214602909500,0.002636,2.854105,-0.091668,312.500000,181.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3058,406214654212200,406214643146700,0.011066,2.773817,-0.063186,313.000000,189.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3077,406214685686400,406214683010900,0.002675,2.681685,-0.047405,314.250000,194.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3090,406214717114700,406214708819600,0.008295,2.590936,0.006670,314.250000,201.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3113,406214757702300,406214748087800,0.009614,2.494793,0.059549,313.500000,206.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3129,406214789213700,406214783491600,0.005722,2.426643,0.089172,313.500000,209.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3151,406214825238600,406214822930200,0.002308,2.337311,0.103525,313.750000,213.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3167,406214855382600,406214847914500,0.007468,2.239044,0.162576,313.000000,219.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3179,406214881033500,406214864223700,0.016810,2.128957,0.189581,313.000000,225.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3201,406214921323200,406214906015000,0.015308,2.044124,0.208180,312.500000,228.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3220,406214958097600,406214949511400,0.008586,1.966099,0.176986,311.500000,227.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3234,406214982590500,406214968242500,0.014348,1.909617,0.118703,311.500000,228.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3251,406215008494100,406215002907300,0.005587,1.827103,0.057668,313.500000,230.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3266,406215040358500,406215023190400,0.017168,1.564686,0.430487,329.750000,245.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3293,406215088656200,406215086675100,0.001981,1.412992,0.224314,344.112900,305.866463,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3316,406215133001600,406215130712500,0.002289,1.308372,0.274736,351.635995,333.917733,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3337,406215165628200,406215164090800,0.001537,1.249286,0.258836,348.408717,339.518458,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3348,406215196500100,406215189447900,0.007052,1.207832,0.234493,342.042689,341.406297,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3373,406215241360500,406215226132700,0.015228,1.174714,0.218502,334.874685,346.690596,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3392,406215274734700,406215267628700,0.007106,1.125903,0.205299,306.749497,356.178605,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3407,406215305150800,406215304279100,0.000872,1.092101,0.217631,303.596520,372.105227,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3415,406215314381800,406215304279100,0.010103,18.071182,2.378904,371.250000,242.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3423,406215330965000,406215323202200,0.007763,18.453301,2.437529,368.750000,245.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3450,406215385684700,406215383589000,0.002096,0.890390,0.161622,298.559061,434.195226,probation
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3461,406215405853100,406215403219900,0.002633,19.051698,2.595758,371.500000,251.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3472,406215428964200,406215422983600,0.005981,19.736327,2.771699,372.500000,252.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3485,406215456274800,406215442930000,0.013345,20.206857,2.879818,372.750000,253.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3502,406215490882100,406215483074700,0.007807,19.205560,2.753911,375.250000,255.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3519,406215525946500,406215523008300,0.002938,19.221905,2.615942,377.250000,257.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3535,406215561636600,406215543006800,0.018630,0.897999,-0.480811,319.500000,105.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3551,406215591634400,406215583257500,0.008377,0.883044,-0.468750,319.500000,114.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3569,406215627991300,406215622789800,0.005202,0.889557,-0.543880,319.500000,116.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3583,406215661906700,406215644323800,0.017583,0.880317,-0.498716,319.500000,134.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3610,406215729289900,406215722712800,0.006577,0.879577,0.010353,319.500000,121.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3625,406215763798500,406215762866700,0.000932,0.858240,0.148414,319.500000,129.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3645,406215817779100,406215807699500,0.010080,0.948974,0.079474,243.654079,175.352915,none
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3680,406215887803200,406215882694100,0.005109,0.832370,0.537573,319.500000,44.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3691,406215916963300,406215902818900,0.014144,0.907262,0.617577,319.500000,69.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3747,406216061363300,406216042983300,0.018380,8.913593,-0.683919,326.500000,138.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3758,406216084515100,406216082677700,0.001837,18.130338,1.002914,192.000000,268.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3769,406216122325600,406216102860800,0.019465,9.108195,-0.231593,327.500000,261.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3783,406216154484000,406216143533100,0.010951,8.911310,-0.079347,328.750000,262.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3797,406216193311900,406216182698200,0.010614,8.987321,-0.103035,331.250000,260.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3811,406216229632500,406216223005600,0.006627,8.699663,-0.051629,331.750000,264.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3822,406216257099000,406216242742500,0.014356,8.694522,-0.015214,332.500000,265.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3862,406216360428100,406216343026900,0.017401,8.571869,0.094841,336.000000,268.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3874,406216391834600,406216382686300,0.009148,8.588769,0.122722,336.250000,269.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3883,406216415749600,406216402844500,0.012905,34.918900,4.122412,6.250000,307.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3897,406216452688300,406216442676600,0.010012,8.486254,0.231834,337.750000,273.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3912,406216491949600,406216483031800,0.008918,8.576078,0.266414,338.250000,274.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3925,406216525637400,406216522709300,0.002928,8.179619,0.273102,338.500000,276.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3938,406216560236500,406216543091300,0.017145,8.519210,0.414323,337.500000,280.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3950,406216588163500,406216583177600,0.004986,8.212557,0.404409,339.750000,281.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3965,406216633018800,406216623078100,0.009941,7.745466,0.424793,342.000000,283.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3976,406216655576200,406216642676200,0.012900,8.156589,0.514542,340.000000,286.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,3989,406216689953200,406216682828200,0.007125,7.224138,0.552826,338.750000,291.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4002,406216728587500,406216722939000,0.005648,8.094594,0.813983,343.250000,296.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4013,406216757180500,406216743029100,0.014151,8.039989,0.798245,360.750000,296.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4026,406216792397800,406216782937600,0.009460,7.872407,0.739910,413.500000,303.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4040,406216824933900,406216823266600,0.001667,7.538716,0.657274,476.250000,311.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4064,406216885329500,406216883258200,0.002071,17.579387,2.026005,395.500000,310.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,4091,406216957838600,406216943368200,0.014470,16.940238,1.518797,502.250000,321.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5229,406220154107300,406220142696300,0.011411,20.083374,-5.246956,110.750000,317.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5244,406220189288400,406220182955500,0.006333,18.933625,-4.938798,132.000000,324.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5259,406220224669200,406220222964900,0.001704,19.165510,-2.190065,161.000000,290.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5334,406220422545600,406220402867600,0.019678,12.019102,1.899026,468.750000,280.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5386,406220556652800,406220542860600,0.013792,17.871065,-4.089506,338.250000,256.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5459,406220748218600,406220742872400,0.005346,16.781411,-3.559432,351.500000,266.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5500,406220857818700,406220843144200,0.014675,17.021343,-3.266075,340.250000,248.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5514,406220887845500,406220883099600,0.004746,15.946370,-3.258852,344.750000,250.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5539,406220954395600,406220942833700,0.011562,16.711549,-3.210442,344.750000,245.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5554,406220990665300,406220983102300,0.007563,16.103943,-3.214004,332.000000,247.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5569,406221025200900,406221023113500,0.002087,15.473369,-3.224307,329.750000,245.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5593,406221087453200,406221083348400,0.004105,15.958204,-3.359866,333.500000,245.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5606,406221121516700,406221102943100,0.018574,15.067088,-3.011936,337.250000,249.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5620,406221156041500,406221143174300,0.012867,15.669919,-3.151968,338.500000,249.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5648,406221225031100,406221222872200,0.002159,14.615308,-2.852039,338.250000,257.750000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5673,406221288673600,406221282790500,0.005883,13.544529,-2.533581,336.750000,263.500000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5688,406221324068900,406221322947700,0.001121,13.966069,-2.532555,333.750000,266.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5752,406221492936900,406221482941700,0.009995,13.661680,-1.854412,328.750000,273.250000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5767,406221527587000,406221523299900,0.004287,13.317280,-1.826686,326.750000,272.000000,certified
R1f,A,1,20260722T141240-raceprep-r1f-A-run1,20260722T141216-b1a8389a,5792,406221587244500,406221583267500,0.003977,13.692471,-1.430284,325.750000,279.750000,certified
